Date;IV;Delta;Gamma;Theta;Vega;Strike
09/27/21;31.99;8941;348;-193;348;66.5
09/27/21;31.75;8843;370;-205;370;66.75
09/27/21;31.47;8740;393;-218;393;67
09/27/21;31.14;8630;417;-231;417;67.25
09/27/21;30.99;8515;440;-244;440;67.5
09/27/21;30.78;8393;463;-257;464;67.75
09/27/21;30.53;8266;487;-270;487;68
09/27/21;30.24;8134;510;-283;510;68.25
09/27/21;30.08;7995;533;-295;533;68.5
09/27/21;29.86;7851;555;-308;555;68.75
09/27/21;29.6;7702;576;-320;577;69
09/27/21;29.29;7548;597;-331;598;69.25
09/27/21;29.1;7389;617;-342;618;69.5
09/27/21;28.85;7226;637;-353;637;69.75
09/27/21;28.7;7058;655;-363;655;70
09/27/21;28.5;6886;671;-372;672;70.25
09/27/21;28.24;6711;687;-381;687;70.5
09/27/21;28.07;6533;701;-389;701;70.75
09/27/21;27.85;6351;714;-396;714;71
09/27/21;27.7;6168;725;-402;725;71.25
09/27/21;27.49;5982;735;-408;735;71.5
09/27/21;27.23;5795;743;-412;743;71.75
09/27/21;27.04;5606;749;-416;749;72
09/27/21;26.92;5417;754;-418;754;72.25
09/27/21;26.73;5228;757;-420;757;72.5
09/27/21;26.48;5038;758;-420;758;72.75
09/27/21;26.3;4850;757;-420;758;73
09/27/21;26.19;4662;755;-419;755;73.25
09/27/21;26.01;4476;751;-417;752;73.5
09/27/21;25.89;4291;746;-414;746;73.75
09/27/21;25.71;4109;739;-410;739;74
09/27/21;25.6;3929;730;-405;731;74.25
09/27/21;25.55;3751;720;-400;721;74.5
09/27/21;25.44;3578;709;-394;709;74.75
09/27/21;25.26;3407;697;-387;697;75
09/27/21;25.15;3240;683;-379;683;75.25
09/27/21;25.13;3078;668;-371;668;75.5
09/27/21;25.04;2919;652;-362;652;75.75
09/27/21;25.05;2765;636;-353;636;76
09/27/21;24.98;2616;618;-343;618;76.25
09/27/21;24.85;2471;600;-333;600;76.5
09/27/21;24.83;2331;581;-323;581;76.75
09/27/21;24.93;2196;562;-312;562;77
09/27/21;24.77;2066;542;-301;542;77.25
09/27/21;24.96;1941;522;-290;522;77.5
09/27/21;24.88;1821;502;-279;502;77.75
09/27/21;24.97;1707;482;-268;482;78
09/27/21;24.99;1597;462;-257;462;78.25
09/27/21;24.96;1492;441;-246;442;78.5
09/27/21;25.13;1393;421;-234;421;78.75
09/27/21;25.27;1298;401;-223;402;79
09/27/21;25.35;1208;382;-213;382;79.25
09/27/21;25.39;1123;363;-202;363;79.5
09/27/21;25.7;1043;344;-191;344;79.75
09/27/21;25.65;967;325;-181;325;80
09/27/21;25.9;895;307;-171;307;80.25
09/27/21;26.12;828;290;-162;290;80.5
09/27/21;26.48;705;256;-143;257;81
09/27/21;26.69;597;226;-126;226;81.5
09/27/21;27.29;504;197;-110;197;82
09/27/21;27.81;422;171;-96;171;82.5
09/27/21;27.73;386;159;-89;159;82.75
09/27/21;28.25;353;148;-83;148;83
09/27/21;28.09;322;137;-77;137;83.25
09/27/21;28.59;293;127;-71;127;83.5
09/27/21;28.83;242;108;-61;108;84
09/27/21;29.79;199;92;-52;92;84.5
09/27/21;29.87;163;77;-44;77;85
09/27/21;30.79;133;65;-37;65;85.5
09/27/21;30.66;108;54;-31;54;86
09/27/21;32.42;70;37;-22;37;87
09/27/21;32.81;45;25;-15;25;88
09/27/21;34.45;28;16;-10;16;89
09/27/21;36.06;17;10;-7;11;90
09/27/21;35.78;10;7;-5;7;91
09/27/21;37.27;6;4;-3;4;92
09/27/21;38.74;4;3;-3;3;93
09/27/21;40.19;2;2;-2;2;94
09/27/21;41.62;1;1;-2;1;95
09/27/21;39.89;1;1;-1;1;96
09/27/21;41.19;0;0;-1;0;97
09/27/21;42.47;0;0;-1;0;98
09/27/21;43.74;0;0;-1;0;99
10/26/21;130.16;9999;0;0;0;15
10/26/21;105.9;9999;0;0;0;20
10/26/21;101.86;9999;0;0;0;21
10/26/21;99.86;9999;0;0;0;21.5
10/26/21;97.93;9999;0;0;0;22
10/26/21;96.05;9999;0;0;0;22.5
10/26/21;94.24;9999;0;0;0;23
10/26/21;92.42;9999;0;0;0;23.5
10/26/21;90.66;9999;0;0;0;24
10/26/21;88.96;9999;0;0;0;24.5
10/26/21;87.27;9999;0;0;0;25
10/26/21;84.01;9999;0;0;0;26
10/26/21;83.22;9999;0;0;0;26.25
10/26/21;80.88;9999;0;0;0;27
10/26/21;88.76;9999;0;0;0;28
10/26/21;85.58;9999;0;0;0;29
10/26/21;83.27;9999;0;0;0;29.75
10/26/21;82.52;9999;0;0;0;30
10/26/21;79.55;9999;0;0;0;31
10/26/21;76.67;9999;0;0;0;32
10/26/21;73.89;9999;0;0;0;33
10/26/21;71.86;9999;0;0;0;33.75
10/26/21;71.2;9999;0;0;0;34
10/26/21;68.57;9999;0;0;0;35
10/26/21;67.29;9999;0;0;0;35.5
10/26/21;66.03;9999;0;0;0;36
10/26/21;67.65;9999;0;0;0;37
10/26/21;66.37;9999;0;0;0;37.5
10/26/21;65.11;9999;0;0;0;38
10/26/21;63.87;9999;0;0;0;38.5
10/26/21;62.64;9999;0;0;0;39
10/26/21;61.43;9999;0;0;0;39.5
10/26/21;60.83;9999;0;0;0;39.75
10/26/21;60.22;9999;0;0;0;40
10/26/21;59.04;9999;0;0;0;40.5
10/26/21;60.44;9999;0;0;0;41
10/26/21;59.24;9999;0;0;0;41.5
10/26/21;58.06;9999;0;0;0;42
10/26/21;56.88;9999;0;0;0;42.5
10/26/21;55.72;9999;0;0;0;43
10/26/21;54.58;9999;0;0;0;43.5
10/26/21;55.3;9999;0;0;0;44
10/26/21;54.15;9999;0;0;0;44.5
10/26/21;53;9999;0;0;0;45
10/26/21;51.87;9999;0;0;0;45.5
10/26/21;52.79;9999;0;0;0;45.75
10/26/21;52.22;9999;0;0;0;46
10/26/21;51.08;9999;0;0;0;46.5
10/26/21;50.52;9999;0;0;0;46.75
10/26/21;49.96;9999;0;0;0;47
10/26/21;50.06;9999;0;0;0;47.5
10/26/21;48.94;9999;0;0;1;48
10/26/21;48.88;9999;0;0;1;48.5
10/26/21;48.31;9998;0;0;1;48.75
10/26/21;47.75;9998;1;0;1;49
10/26/21;47.56;9998;1;0;2;49.5
10/26/21;46.44;9997;1;-1;2;50
10/26/21;46.72;9997;1;-1;3;50.25
10/26/21;46.15;9996;1;-1;3;50.5
10/26/21;45.79;9995;2;-1;4;51
10/26/21;44.66;9993;3;-1;6;51.5
10/26/21;44.22;9991;4;-2;8;52
10/26/21;43.73;9988;5;-3;10;52.5
10/26/21;43.2;9984;6;-3;14;53
10/26/21;42.62;9979;8;-4;18;53.5
10/26/21;42.5;9973;11;-6;23;54
10/26/21;41.93;9969;12;-6;25;54.25
10/26/21;41.83;9965;14;-7;29;54.5
10/26/21;41.12;9955;17;-9;36;55
10/26/21;40.81;9942;22;-11;45;55.5
10/26/21;42.47;9935;24;-13;50;55.75
10/26/21;40.42;9927;27;-14;56;56
10/26/21;40.2;9918;30;-16;62;56.25
10/26/21;39.97;9908;33;-17;68;56.5
10/26/21;39.72;9897;36;-19;75;56.75
10/26/21;39.46;9885;40;-21;83;57
10/26/21;38.91;9857;48;-25;100;57.5
10/26/21;38.91;9842;52;-28;109;57.75
10/26/21;38.6;9825;57;-30;119;58
10/26/21;38.22;9786;68;-36;141;58.5
10/26/21;37.77;9741;79;-42;166;59
10/26/21;37.64;9716;86;-45;180;59.25
10/26/21;37.26;9689;93;-49;194;59.5
10/26/21;37.1;9660;100;-53;209;59.75
10/26/21;36.92;9629;107;-57;224;60
10/26/21;36.73;9596;115;-61;240;60.25
10/26/21;36.51;9560;123;-65;257;60.5
10/26/21;36.28;9523;131;-69;275;60.75
10/26/21;36.24;9483;140;-74;293;61
10/26/21;35.97;9440;149;-79;312;61.25
10/26/21;35.69;9395;159;-84;332;61.5
10/26/21;35.58;9347;168;-89;352;61.75
10/26/21;35.45;9297;178;-94;373;62
10/26/21;35.12;9244;188;-100;394;62.25
10/26/21;34.95;9188;199;-105;416;62.5
10/26/21;34.76;9129;210;-111;438;62.75
10/26/21;34.55;9068;220;-117;461;63
10/26/21;34.32;9003;232;-122;484;63.25
10/26/21;34.23;8936;243;-128;508;63.5
10/26/21;33.96;8866;254;-134;532;63.75
10/26/21;33.83;8793;266;-141;556;64
10/26/21;33.67;8716;277;-147;580;64.25
10/26/21;33.48;8637;289;-153;605;64.5
10/26/21;33.28;8555;301;-159;629;64.75
10/26/21;33.06;8470;312;-165;654;65
10/26/21;32.95;8382;324;-172;678;65.25
10/26/21;32.69;8291;336;-178;703;65.5
10/26/21;32.53;8198;347;-184;727;65.75
10/26/21;32.35;8101;359;-190;751;66
10/26/21;32.15;8002;370;-196;774;66.25
10/26/21;31.93;7900;381;-202;798;66.5
10/26/21;31.8;7796;392;-208;821;66.75
10/26/21;31.65;7689;403;-213;843;67
10/26/21;31.47;7579;413;-219;865;67.25
10/26/21;31.28;7468;423;-224;886;67.5
10/26/21;31.05;7354;433;-229;906;67.75
10/26/21;30.92;7238;442;-234;926;68
10/26/21;30.75;7120;451;-239;945;68.25
10/26/21;30.57;7000;460;-244;963;68.5
10/26/21;30.35;6878;468;-248;980;68.75
10/26/21;30.22;6755;476;-252;996;69
10/26/21;30.06;6630;483;-256;1011;69.25
10/26/21;29.87;6504;490;-259;1025;69.5
10/26/21;29.76;6376;496;-263;1038;69.75
10/26/21;29.61;6248;502;-266;1050;70
10/26/21;29.45;6118;507;-268;1061;70.25
10/26/21;29.25;5988;512;-271;1070;70.5
10/26/21;29.12;5857;516;-273;1079;70.75
10/26/21;28.97;5726;519;-275;1086;71
10/26/21;28.79;5594;522;-276;1092;71.25
10/26/21;28.67;5462;524;-278;1097;71.5
10/26/21;28.52;5330;526;-279;1101;71.75
10/26/21;28.44;5198;527;-279;1103;72
10/26/21;28.24;5067;528;-280;1104;72.25
10/26/21;28.19;4936;528;-280;1104;72.5
10/26/21;28.02;4805;527;-279;1103;72.75
10/26/21;27.91;4675;526;-279;1101;73
10/26/21;27.78;4546;524;-278;1097;73.25
10/26/21;27.71;4417;522;-277;1093;73.5
10/26/21;27.6;4290;519;-275;1087;73.75
10/26/21;27.47;4164;516;-274;1080;74
10/26/21;27.4;4039;512;-272;1072;74.25
10/26/21;27.3;3916;508;-269;1063;74.5
10/26/21;27.18;3794;503;-267;1054;74.75
10/26/21;27.11;3673;498;-264;1043;75
10/26/21;27.02;3554;493;-261;1031;75.25
10/26/21;27;3438;487;-258;1019;75.5
10/26/21;26.84;3322;480;-255;1005;75.75
10/26/21;26.86;3209;474;-251;991;76
10/26/21;26.75;3098;467;-248;976;76.25
10/26/21;26.71;2989;459;-244;961;76.5
10/26/21;26.64;2882;452;-240;945;76.75
10/26/21;26.65;2777;444;-235;928;77
10/26/21;26.64;2675;435;-231;911;77.25
10/26/21;26.59;2575;427;-227;893;77.5
10/26/21;26.52;2477;418;-222;875;77.75
10/26/21;26.54;2381;409;-217;857;78
10/26/21;26.53;2288;401;-213;838;78.25
10/26/21;26.49;2197;391;-208;819;78.5
10/26/21;26.55;2108;382;-203;800;78.75
10/26/21;26.46;2022;373;-198;780;79
10/26/21;26.46;1857;354;-188;741;79.5
10/26/21;26.64;1702;335;-178;701;80
10/26/21;26.59;1556;316;-168;661;80.5
10/26/21;26.75;1419;297;-158;622;81
10/26/21;26.84;1291;279;-148;583;81.5
10/26/21;27.02;1173;260;-139;545;82
10/26/21;27.13;1063;243;-129;508;82.5
10/26/21;27.37;961;226;-120;472;83
10/26/21;27.35;913;217;-116;454;83.25
10/26/21;27.54;867;209;-112;437;83.5
10/26/21;27.65;781;193;-103;404;84
10/26/21;27.95;701;178;-95;372;84.5
10/26/21;28.19;629;164;-88;342;85
10/26/21;28.38;563;150;-80;314;85.5
10/26/21;28.82;503;137;-74;287;86
10/26/21;29.29;399;114;-61;238;87
10/26/21;29.94;314;93;-51;195;88
10/26/21;30.47;245;76;-41;159;89
10/26/21;31.3;190;61;-34;128;90
10/26/21;31.57;146;49;-27;103;91
10/26/21;32.21;112;39;-22;81;92
10/26/21;32.77;85;31;-17;64;93
10/26/21;33.89;64;24;-14;50;94
10/26/21;34.31;48;18;-11;39;95
10/26/21;34.62;36;14;-9;30;96
10/26/21;35.66;26;11;-7;23;97
10/26/21;35.78;19;8;-6;17;98
10/26/21;36.78;14;6;-4;13;99
11/25/21;69.92;0.9999;0.0000;0.0000;0.0000;32
11/25/21;67.41;0.9999;0.0000;0.0000;0.0000;33
11/25/21;64.97;0.9999;0.0000;0.0000;0.0000;34
11/25/21;64.25;0.9999;0.0000;0.0000;0.0000;35
11/25/21;61.90;0.9999;0.0000;0.0000;0.0000;36
11/25/21;60.97;0.9999;0.0000;0.0000;0.0000;37
11/25/21;59.88;0.9999;0.0000;0.0000;0.0000;38
11/25/21;57.63;0.9999;0.0000;0.0000;0.0000;39
11/25/21;57.56;0.9999;0.0000;0.0000;0.0000;39.5
11/25/21;56.45;0.9999;0.0000;0.0000;0.0000;40
11/25/21;55.18;0.9999;0.0000;0.0000;0.0000;41
11/25/21;53.85;0.9999;0.0000;0.0000;0.0000;42
11/25/21;52.46;0.9999;0.0000;0.0000;0.0000;43
11/25/21;51.02;0.9998;0.0000;0.0000;0.0001;44
11/25/21;49.55;0.9998;0.0001;0.0000;0.0002;45
11/25/21;48.61;0.9996;0.0001;-0.0001;0.0003;46
11/25/21;47.55;0.9994;0.0002;-0.0001;0.0006;47
11/25/21;46.39;0.9990;0.0003;-0.0002;0.0010;48
11/25/21;45.54;0.9984;0.0005;-0.0003;0.0016;49
11/25/21;44.73;0.9978;0.0007;-0.0004;0.0023;49.75
11/25/21;44.21;0.9975;0.0008;-0.0004;0.0025;50
11/25/21;43.47;0.9961;0.0012;-0.0006;0.0039;51
11/25/21;42.57;0.9940;0.0018;-0.0009;0.0057;52
11/25/21;41.55;0.9910;0.0026;-0.0013;0.0082;53
11/25/21;40.88;0.9869;0.0036;-0.0018;0.0115;54
11/25/21;40.48;0.9843;0.0042;-0.0021;0.0134;54.5
11/25/21;40.04;0.9813;0.0049;-0.0025;0.0156;55
11/25/21;39.57;0.9779;0.0057;-0.0029;0.0180;55.5
11/25/21;39.25;0.9740;0.0065;-0.0033;0.0206;56
11/25/21;38.88;0.9696;0.0074;-0.0038;0.0235;56.5
11/25/21;38.47;0.9646;0.0084;-0.0043;0.0266;57
11/25/21;38.19;0.9590;0.0095;-0.0048;0.0300;57.5
11/25/21;37.69;0.9528;0.0107;-0.0054;0.0337;58
11/25/21;37.47;0.9459;0.0119;-0.0060;0.0376;58.5
11/25/21;37.04;0.9383;0.0132;-0.0067;0.0417;59
11/25/21;36.71;0.9299;0.0146;-0.0074;0.0460;59.5
11/25/21;36.33;0.9208;0.0160;-0.0081;0.0505;60
11/25/21;36.03;0.9109;0.0175;-0.0088;0.0552;60.5
11/25/21;35.67;0.9002;0.0190;-0.0096;0.0600;61
11/25/21;35.39;0.8887;0.0205;-0.0104;0.0649;61.5
11/25/21;35.05;0.8763;0.0221;-0.0112;0.0699;62
11/25/21;34.66;0.8632;0.0237;-0.0120;0.0750;62.5
11/25/21;34.33;0.8492;0.0254;-0.0128;0.0801;63
11/25/21;34.04;0.8344;0.0270;-0.0137;0.0852;63.5
11/25/21;33.70;0.8189;0.0285;-0.0145;0.0902;64
11/25/21;33.51;0.8109;0.0293;-0.0149;0.0927;64.25
11/25/21;33.40;0.8026;0.0301;-0.0153;0.0951;64.5
11/25/21;33.18;0.7942;0.0309;-0.0156;0.0975;64.75
11/25/21;33.04;0.7856;0.0316;-0.0160;0.0999;65
11/25/21;32.89;0.7768;0.0324;-0.0164;0.1022;65.25
11/25/21;32.72;0.7679;0.0331;-0.0168;0.1045;65.5
11/25/21;32.54;0.7588;0.0338;-0.0171;0.1067;65.75
11/25/21;32.43;0.7496;0.0345;-0.0175;0.1089;66
11/25/21;32.30;0.7402;0.0351;-0.0178;0.1110;66.25
11/25/21;32.07;0.7306;0.0358;-0.0181;0.1131;66.5
11/25/21;32.00;0.7209;0.0364;-0.0185;0.1151;66.75
11/25/21;31.83;0.7111;0.0370;-0.0188;0.1170;67
11/25/21;31.64;0.7012;0.0376;-0.0191;0.1188;67.25
11/25/21;31.52;0.6912;0.0382;-0.0194;0.1206;67.5
11/25/21;31.39;0.6810;0.0387;-0.0196;0.1223;67.75
11/25/21;31.23;0.6708;0.0392;-0.0199;0.1239;68
11/25/21;31.06;0.6604;0.0397;-0.0201;0.1254;68.25
11/25/21;30.96;0.6500;0.0401;-0.0204;0.1268;68.5
11/25/21;30.76;0.6395;0.0406;-0.0206;0.1282;68.75
11/25/21;30.62;0.6290;0.0410;-0.0208;0.1294;69
11/25/21;30.54;0.6183;0.0413;-0.0210;0.1306;69.25
11/25/21;30.37;0.6077;0.0417;-0.0211;0.1316;69.5
11/25/21;30.25;0.5969;0.0420;-0.0213;0.1326;69.75
11/25/21;30.12;0.5862;0.0422;-0.0214;0.1334;70
11/25/21;29.98;0.5754;0.0425;-0.0215;0.1342;70.25
11/25/21;29.89;0.5646;0.0427;-0.0217;0.1348;70.5
11/25/21;29.70;0.5538;0.0429;-0.0217;0.1354;70.75
11/25/21;29.58;0.5430;0.0430;-0.0218;0.1358;71
11/25/21;29.51;0.5322;0.0431;-0.0219;0.1362;71.25
11/25/21;29.35;0.5214;0.0432;-0.0219;0.1364;71.5
11/25/21;29.25;0.5106;0.0432;-0.0219;0.1366;71.75
11/25/21;29.12;0.4999;0.0432;-0.0220;0.1366;72
11/25/21;29.06;0.4892;0.0432;-0.0219;0.1366;72.25
11/25/21;28.90;0.4785;0.0432;-0.0219;0.1364;72.5
11/25/21;28.80;0.4679;0.0431;-0.0219;0.1362;72.75
11/25/21;28.75;0.4574;0.0430;-0.0218;0.1359;73
11/25/21;28.61;0.4469;0.0429;-0.0218;0.1354;73.25
11/25/21;28.53;0.4365;0.0427;-0.0217;0.1349;73.5
11/25/21;28.42;0.4262;0.0425;-0.0216;0.1343;73.75
11/25/21;28.30;0.4159;0.0423;-0.0215;0.1336;74
11/25/21;28.24;0.4058;0.0420;-0.0214;0.1328;74.25
11/25/21;28.15;0.3957;0.0418;-0.0212;0.1319;74.5
11/25/21;28.05;0.3857;0.0415;-0.0211;0.1310;74.75
11/25/21;28.01;0.3759;0.0411;-0.0209;0.1300;75
11/25/21;27.95;0.3662;0.0408;-0.0207;0.1289;75.25
11/25/21;27.87;0.3566;0.0404;-0.0205;0.1277;75.5
11/25/21;27.77;0.3471;0.0400;-0.0203;0.1265;75.75
11/25/21;27.73;0.3377;0.0396;-0.0201;0.1252;76
11/25/21;N/A;N/A;N/A;N/A;N/A;76.25
11/25/21;27.60;0.3193;0.0387;-0.0197;0.1224;76.5
11/25/21;N/A;N/A;N/A;N/A;N/A;76.75
11/25/21;27.56;0.3015;0.0378;-0.0192;0.1194;77
11/25/21;27.45;0.2843;0.0368;-0.0187;0.1161;77.5
11/25/21;27.35;0.2677;0.0357;-0.0182;0.1128;78
11/25/21;27.27;0.2517;0.0346;-0.0176;0.1092;78.5
11/25/21;27.21;0.2362;0.0334;-0.0170;0.1056;79
11/25/21;27.18;0.2215;0.0322;-0.0164;0.1018;79.5
11/25/21;27.18;0.2073;0.0310;-0.0158;0.0980;80
11/25/21;27.12;0.1938;0.0298;-0.0152;0.0941;80.5
11/25/21;27.21;0.1809;0.0285;-0.0145;0.0902;81
11/25/21;27.24;0.1686;0.0273;-0.0139;0.0862;81.5
11/25/21;27.21;0.1570;0.0260;-0.0133;0.0823;82
11/25/21;27.25;0.1459;0.0248;-0.0127;0.0784;82.5
11/25/21;27.36;0.1355;0.0236;-0.0121;0.0746;83
11/25/21;27.41;0.1256;0.0224;-0.0114;0.0708;83.5
11/25/21;27.56;0.1163;0.0212;-0.0109;0.0670;84
11/25/21;27.72;0.0994;0.0189;-0.0097;0.0598;85
11/25/21;28.03;0.0845;0.0168;-0.0086;0.0531;86
11/25/21;28.37;0.0715;0.0148;-0.0076;0.0467;87
11/25/21;29.46;0.0420;0.0097;-0.0050;0.0307;90
11/25/21;30.41;0.0262;0.0066;-0.0035;0.0208;92.5
11/25/21;31.46;0.0159;0.0043;-0.0023;0.0137;95
12/23/21;103.01;9999;0;0;0;15
12/23/21;98.72;9999;0;0;0;16
12/23/21;94.71;9999;0;0;0;17
12/23/21;90.94;9999;0;0;0;18
12/23/21;87.38;9999;0;0;0;19
12/23/21;88.18;9999;0;0;0;20
12/23/21;84.86;9999;0;0;0;21
12/23/21;81.69;9999;0;0;0;22
12/23/21;78.67;9999;0;0;0;23
12/23/21;78.56;9999;0;0;0;24
12/23/21;75.71;9999;0;0;0;25
12/23/21;75.12;9999;0;0;0;26
12/23/21;72.43;9999;0;0;0;27
12/23/21;69.83;9999;0;0;0;28
12/23/21;69.01;9999;0;0;0;29
12/23/21;67.98;9999;0;0;0;30
12/23/21;63.18;9999;0;0;0;33
12/23/21;60.91;9999;0;0;0;34
12/23/21;59.63;9999;0;0;0;35
12/23/21;58.3;9999;0;0;0;36
12/23/21;56.93;9999;0;0;0;37
12/23/21;55.52;9999;0;0;0;38
12/23/21;54.71;9998;0;0;0;39
12/23/21;53.67;9998;0;0;0;39.5
12/23/21;53.22;9998;0;0;1;40
12/23/21;52.23;9998;0;0;1;41
12/23/21;50.68;9997;1;0;2;42
12/23/21;49.58;9996;1;0;4;43
12/23/21;48.8;9994;2;-1;6;44
12/23/21;47.55;9991;3;-1;11;45
12/23/21;46.58;9986;4;-2;17;46
12/23/21;45.83;9978;6;-3;26;47
12/23/21;44.95;9966;9;-5;38;48
12/23/21;43.98;9950;14;-7;56;49
12/23/21;43.42;9933;18;-9;72;49.75
12/23/21;43.15;9927;19;-9;79;50
12/23/21;42.41;9895;26;-13;108;51
12/23/21;41.55;9852;36;-17;146;52
12/23/21;40.76;9797;47;-23;191;53
12/23/21;40.4;9764;53;-26;218;53.5
12/23/21;40.01;9727;60;-29;246;54
12/23/21;39.74;9685;68;-33;277;54.5
12/23/21;39.28;9639;76;-37;311;55
12/23/21;38.94;9587;84;-41;346;55.5
12/23/21;38.56;9530;94;-46;384;56
12/23/21;38.28;9468;104;-50;424;56.5
12/23/21;37.96;9400;114;-55;467;57
12/23/21;37.6;9327;125;-61;511;57.5
12/23/21;37.32;9247;136;-66;557;58
12/23/21;37;9160;148;-72;605;58.5
12/23/21;36.64;9068;160;-78;654;59
12/23/21;36.35;8969;172;-84;704;59.5
12/23/21;36.02;8863;184;-90;755;60
12/23/21;35.65;8751;197;-96;807;60.5
12/23/21;35.34;8632;210;-102;860;61
12/23/21;35.08;8507;223;-108;912;61.5
12/23/21;34.78;8376;235;-114;964;62
12/23/21;34.43;8238;248;-121;1016;62.5
12/23/21;34.13;8094;260;-127;1067;63
12/23/21;33.87;7945;273;-133;1117;63.5
12/23/21;33.56;7790;284;-138;1165;64
12/23/21;33.29;7630;296;-144;1212;64.5
12/23/21;32.97;7465;307;-149;1257;65
12/23/21;32.68;7296;317;-154;1299;65.5
12/23/21;32.42;7122;327;-159;1339;66
12/23/21;32.19;6945;336;-163;1376;66.5
12/23/21;31.9;6764;344;-168;1411;67
12/23/21;31.64;6581;352;-171;1442;67.5
12/23/21;31.33;6395;359;-175;1470;68
12/23/21;31.11;6207;365;-178;1494;68.5
12/23/21;30.84;6018;370;-180;1515;69
12/23/21;30.64;5827;374;-182;1533;69.5
12/23/21;30.4;5636;377;-184;1547;70
12/23/21;30.17;5445;380;-185;1557;70.5
12/23/21;29.95;5254;381;-186;1563;71
12/23/21;29.79;5159;382;-186;1565;71.25
12/23/21;29.68;5064;382;-186;1566;71.5
12/23/21;29.48;4876;382;-186;1566;72
12/23/21;29.3;4688;381;-186;1562;72.5
12/23/21;29.12;4503;379;-185;1554;73
12/23/21;28.89;4320;377;-184;1544;73.5
12/23/21;28.73;4140;373;-182;1530;74
12/23/21;28.59;3963;369;-180;1513;74.5
12/23/21;28.5;3875;367;-179;1504;74.75
12/23/21;28.46;3788;365;-178;1494;75
12/23/21;28.27;3618;359;-175;1472;75.5
12/23/21;28.16;3451;353;-172;1447;76
12/23/21;28;3289;347;-169;1420;76.5
12/23/21;27.92;3130;339;-166;1391;77
12/23/21;27.79;2976;332;-162;1360;77.5
